gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff
4486940002,0,16,4,0,3,7,4,1,0,0,199,36,-3388,-3025,21,4,1,7,3,9,0,0,0,256,52,3388,3025
4445410783,1,41,1,1,10,7,8,0,0,0,208,45,1100,170,15,3,0,7,10,5,1,0,0,166,47,-1100,-170
4514023677,0,15,3,1,3,6,3,0,0,0,218,62,-1995,-1194,19,4,0,6,3,13,0,0,0,251,55,1995,1194
4523728834,1,17,2,0,6,10,5,0,0,0,214,52,-1391,-16,11,1,1,10,6,12,1,0,0,189,72,1391,16
4470382093,0,16,4,1,6,8,5,0,0,0,226,48,-810,-730,17,4,0,8,6,9,0,0,0,234,48,810,730
4478763628,0,16,0,0,5,8,5,0,0,0,215,42,-1769,-1859,17,4,1,8,5,15,1,0,0,185,81,1769,1859
4499439386,0,16,3,0,6,3,7,1,1,0,232,44,1165,744,15,2,1,3,6,3,0,0,0,231,53,-1165,-744
4517062497,0,17,0,0,5,8,2,0,0,0,204,63,-2564,-35,101,3,1,8,5,12,0,0,0,227,44,2564,35
4467411161,0,18,2,1,9,8,7,0,1,1,215,33,479,-658,15,2,0,8,9,15,1,0,0,230,47,-479,658
4493142787,0,14,4,1,5,8,5,0,0,0,188,59,-2118,-2048,70,3,0,8,5,8,1,0,0,238,44,2118,2048
4497865298,0,15,1,1,3,4,2,0,0,0,240,44,-729,-900,35,0,0,4,3,4,0,0,0,250,44,729,900
4473264225,0,18,1,1,6,15,9,0,0,0,171,44,-3719,-3695,42,3,0,15,6,14,1,0,0,216,48,3719,3695
4525063445,1,15,2,0,8,8,8,0,1,0,228,49,-52,-301,15,2,1,8,8,12,0,0,0,186,52,52,301
4439408623,1,19,0,0,1,2,1,1,0,0,237,56,9,-172,13,2,1,2,1,2,0,1,0,199,80,-9,172
4522834412,1,42,5,1,8,7,11,1,0,0,209,64,523,-69,24,5,0,7,8,9,0,0,0,237,61,-523,69
4519649944,1,35,1,0,4,4,8,1,0,0,211,64,673,1681,16,1,1,4,4,5,0,0,0,210,43,-673,-1681
4484693756,1,14,4,0,3,3,2,0,0,0,252,46,926,328,46,4,1,3,3,3,0,0,0,215,49,-926,-328
4453021099,0,50,4,1,11,10,11,0,0,0,200,23,-400,-1684,41,5,0,10,11,9,1,0,0,211,69,400,1684
4521600378,1,33,3,1,3,0,5,0,0,0,276,61,1783,1420,15,2,0,0,3,0,1,0,0,257,68,-1783,-1420
4508648367,1,58,1,0,2,3,4,0,0,0,220,34,-1752,-1746,16,5,1,3,2,6,0,0,0,238,60,1752,1746
4475027319,1,19,2,0,10,4,12,1,0,0,237,55,3517,2881,13,4,1,4,10,4,0,0,0,211,48,-3517,-2881
4520853310,1,16,21,0,4,4,7,0,0,0,190,43,-680,410,62,0,1,4,4,8,1,0,0,215,53,680,-410
4509014561,1,14,13,1,7,1,3,1,1,0,237,64,3021,2386,37,0,0,1,7,0,0,0,0,214,44,-3021,-2386
4469572120,1,12,1,1,6,7,5,1,1,0,213,58,-73,333,13,1,0,7,6,11,0,0,0,213,47,73,-333
4525175959,0,17,3,1,8,4,10,1,0,0,206,48,1577,-50,17,3,0,4,8,2,0,0,0,214,48,-1577,50
4505058404,0,14,3,0,2,5,1,0,0,0,226,59,-2116,-2156,16,5,1,5,2,6,0,1,0,237,80,2116,2156
4463256999,1,14,2,1,11,5,11,0,0,0,190,47,2575,1454,33,1,0,5,11,6,1,0,0,203,48,-2575,-1454
4500087956,0,20,3,1,6,3,6,0,0,0,230,60,1886,1688,15,5,0,3,6,4,0,0,0,230,48,-1886,-1688
4500463152,0,18,1,0,2,11,4,0,0,0,187,59,-4659,-3268,15,9,1,11,2,18,1,0,0,225,44,4659,3268
4510577994,1,10,3,0,5,7,2,0,0,0,247,48,-862,-406,17,2,1,7,5,10,1,0,0,200,60,862,406
4424593685,0,15,2,0,3,3,4,0,0,0,197,47,-360,-1748,23,1,1,3,3,2,0,1,0,209,56,360,1748
4523518605,1,15,3,1,4,5,5,1,1,0,225,58,460,-1107,14,5,0,5,4,3,0,0,0,218,54,-460,1107
4521703092,1,16,4,1,8,5,16,1,0,0,235,68,1790,1220,19,4,0,5,8,7,0,0,0,231,36,-1790,-1220
4511623078,1,42,3,0,1,4,1,1,0,0,236,48,-1970,-1177,28,5,1,4,1,5,0,1,0,222,77,1970,1177
4523305351,1,16,6,0,5,4,6,0,1,0,211,51,1073,103,17,2,1,4,5,2,1,0,0,225,50,-1073,-103
4495664229,1,48,0,1,3,7,7,0,0,0,214,48,-1725,-2004,17,5,0,7,3,6,1,0,0,242,48,1725,2004
4518870205,1,16,1,1,12,6,12,0,0,0,199,40,2936,1143,16,0,0,6,12,7,1,1,0,207,64,-2936,-1143
4511166126,1,35,2,0,4,7,6,0,0,0,214,52,-2054,-731,16,0,1,7,4,10,1,1,0,211,50,2054,731
4483111734,0,13,1,0,3,6,3,0,0,0,185,68,-2084,-851,15,0,1,6,3,6,1,1,0,251,40,2084,851
4506060701,1,31,2,0,5,4,3,0,0,0,221,65,-394,1166,16,1,1,4,5,6,0,0,0,230,46,394,-1166
4519451852,0,15,1,0,1,9,1,0,0,0,206,48,-3366,-1822,15,3,1,9,1,9,1,0,0,205,45,3366,1822
4457086177,1,65,2,1,9,2,12,1,1,0,236,48,4237,2338,20,3,0,2,9,4,0,0,0,226,59,-4237,-2338
4524274738,1,15,1,0,2,8,0,0,0,0,190,46,-3455,-2405,59,3,1,8,2,8,0,0,0,217,42,3455,2405
4434706257,1,13,1,1,14,2,16,0,0,0,197,39,5578,3447,18,1,0,2,14,2,0,0,0,179,48,-5578,-3447
4521341731,0,103,2,1,5,5,8,0,0,0,219,36,-130,-423,17,1,0,5,5,7,0,0,0,221,51,130,423
4498093464,0,16,0,0,3,5,4,0,0,0,182,52,-2491,-1771,11,3,1,5,3,5,1,0,0,241,55,2491,1771
4494603900,0,20,5,1,2,7,1,0,1,0,239,48,-2406,-2686,16,2,0,7,2,8,1,0,0,218,72,2406,2686
4518160396,1,12,3,1,3,5,4,1,0,0,184,55,-2546,-2542,14,3,0,5,3,5,0,1,0,243,70,2546,2542
4502442635,0,16,3,1,6,5,8,0,0,0,178,36,237,-1307,38,3,0,5,6,5,1,0,0,202,44,-237,1307
4426899779,1,17,6,0,12,7,11,0,0,0,179,46,411,1075,25,4,1,7,12,11,1,1,1,176,34,-411,-1075
4515649293,1,13,1,1,4,8,8,0,0,0,193,46,-1702,-1490,15,1,0,8,4,13,1,0,0,191,44,1702,1490
4525051331,1,15,5,0,8,4,12,1,0,0,237,43,2170,1383,14,2,1,4,8,5,0,0,0,218,44,-2170,-1383
4486777926,0,18,4,1,6,6,8,0,0,0,193,55,-2064,-2639,36,5,0,6,6,5,0,0,0,242,60,2064,2639
4496990681,0,16,6,0,4,5,7,1,0,0,225,40,-733,-784,15,1,1,5,4,6,0,0,0,201,52,733,784
4517750009,1,12,2,1,6,7,9,1,0,0,235,48,683,-208,15,0,0,7,6,12,0,1,0,179,48,-683,208
4506462868,1,23,3,0,4,6,5,0,0,0,210,51,-946,630,19,4,1,6,4,8,1,0,0,229,40,946,-630
4508715619,0,17,3,1,5,4,3,0,0,0,205,65,512,858,14,6,0,4,5,4,0,0,0,218,61,-512,-858
4452404347,1,17,1,0,12,7,7,0,0,0,189,46,686,765,27,2,1,7,12,7,0,0,0,208,63,-686,-765
4517523977,0,13,0,0,8,10,5,0,1,0,180,42,-1611,-1624,13,3,1,10,8,13,1,0,0,188,53,1611,1624
4515520189,1,38,5,0,11,8,10,0,0,0,232,34,811,376,15,13,1,8,11,14,0,0,0,222,40,-811,-376
4524400852,1,15,3,1,14,8,14,1,1,1,250,57,5263,3213,22,3,0,8,14,11,0,0,0,174,51,-5263,-3213
4489597845,0,14,2,0,6,7,3,0,0,0,231,60,-249,1420,16,4,1,7,6,6,1,0,0,203,60,249,-1420
4472951560,1,21,4,0,13,8,16,1,0,0,225,39,2819,1294,14,4,1,8,13,8,0,0,0,210,44,-2819,-1294
4521903062,1,41,1,1,8,8,7,0,0,0,197,48,87,435,12,1,0,8,8,5,0,0,0,222,47,-87,-435
4510868167,0,142,4,0,1,8,0,1,0,0,220,48,-3839,-3318,39,2,1,8,1,7,0,1,0,233,55,3839,3318
4459302014,1,13,4,1,10,5,10,0,0,0,229,48,2824,1346,15,2,0,5,10,3,0,0,0,214,44,-2824,-1346
4468404862,0,24,3,0,5,7,8,1,0,0,186,60,-2159,-1280,15,1,1,7,5,9,0,0,0,227,47,2159,1280
4522853770,1,42,3,0,6,6,5,0,0,0,250,56,326,1163,16,14,1,6,6,6,0,0,0,219,72,-326,-1163
4506557116,0,20,1,0,6,12,8,0,0,0,171,50,-4775,-4080,13,4,1,12,6,12,1,0,0,237,52,4775,4080
4472443604,0,16,3,0,5,13,8,0,0,0,214,35,-3811,-3107,14,2,1,13,5,12,1,0,0,210,59,3811,3107
4522164881,0,42,2,1,5,3,1,1,0,0,187,72,896,1396,17,2,0,3,5,2,0,0,0,227,54,-896,-1396
4469947346,1,14,2,0,5,6,8,0,0,0,197,45,-1218,-1528,16,2,1,6,5,11,1,1,0,239,64,1218,1528
4498876812,0,16,0,0,3,10,1,0,0,0,195,52,-3089,-2151,14,2,1,10,3,16,1,0,0,219,48,3089,2151
4515228681,0,17,3,0,1,5,1,0,0,0,245,49,-1277,-1357,20,3,1,5,1,9,1,1,0,223,60,1277,1357
4500634961,1,35,3,1,14,3,20,1,0,0,229,51,5885,4694,22,1,0,3,14,3,0,0,0,160,60,-5885,-4694
4477238060,1,29,10,1,13,2,18,0,1,2,257,40,8977,5411,61,1,0,2,13,3,0,0,0,161,52,-8977,-5411
4465222745,1,14,2,0,4,6,9,0,0,0,215,54,-1050,522,13,0,1,6,4,10,0,0,0,213,52,1050,-522
4481698613,0,17,1,1,5,5,1,0,0,0,237,64,-1599,332,13,2,0,5,5,3,1,1,1,248,60,1599,-332
4438293749,1,14,1,0,4,7,4,0,0,0,222,56,-758,313,15,1,1,7,4,5,0,0,0,194,51,758,-313
4454098285,0,14,0,0,2,4,5,0,0,0,222,52,-1413,-729,10,0,1,4,2,7,0,1,0,234,60,1413,729
4440743974,1,15,2,1,11,10,9,1,1,0,226,40,1011,480,17,2,0,10,11,12,0,0,0,187,52,-1011,-480
4520357816,0,16,1,1,7,4,2,0,0,0,219,38,428,1015,13,1,0,4,7,5,1,0,0,234,45,-428,-1015
4461216989,1,37,4,1,8,4,12,0,0,0,250,56,3206,1437,19,3,0,4,8,7,0,0,0,180,63,-3206,-1437
4524629083,1,17,1,1,8,4,11,1,0,0,197,65,2135,1653,17,2,0,4,8,3,0,0,0,205,40,-2135,-1653
4517934723,0,38,3,0,8,12,6,0,0,0,217,36,-1302,73,146,3,1,12,8,8,1,0,0,199,36,1302,-73
4523059751,1,15,3,0,4,4,3,0,0,0,266,51,565,275,19,4,1,4,4,5,1,0,0,238,56,-565,-275
4515840054,1,39,3,1,7,4,7,0,0,0,217,81,1958,3140,17,7,0,4,7,6,1,0,0,239,49,-1958,-3140
4465445670,0,14,4,1,9,1,5,0,0,0,236,46,4257,2902,14,3,0,1,9,1,0,0,0,204,53,-4257,-2902
4524597902,1,15,1,1,10,9,13,1,0,0,190,44,1674,-648,17,2,0,9,10,7,0,0,0,192,36,-1674,648
4433180879,1,38,2,0,5,7,6,1,0,0,209,52,-928,-1753,19,2,1,7,5,3,0,0,0,237,56,928,1753
4486514272,0,17,1,1,7,6,10,0,0,0,218,44,-75,144,14,2,0,6,7,8,0,0,0,207,40,75,-144
4521693462,0,13,0,0,1,8,1,0,0,0,202,39,-4046,-2777,13,0,1,8,1,5,0,1,0,214,52,4046,2777
4487298777,0,13,7,0,2,9,3,0,0,0,195,39,-4138,-3792,40,3,1,9,2,7,0,1,0,229,52,4138,3792
4515568453,0,15,1,0,8,10,6,0,0,0,172,57,-3535,-1199,11,0,1,10,8,13,1,0,1,220,44,3535,1199
4458587612,0,13,2,0,2,9,1,0,0,0,202,48,-4719,-2129,18,1,1,9,2,10,1,0,1,225,48,4719,2129
4518705910,1,16,3,0,13,3,16,1,1,1,226,43,5900,5188,16,2,1,3,13,8,0,0,0,179,45,-5900,-5188
4482429113,0,17,3,1,6,2,5,1,0,0,227,56,1818,1992,19,2,0,2,6,0,0,0,0,234,44,-1818,-1992
4520529503,1,12,2,0,1,4,1,0,0,0,229,50,-3461,-1353,17,3,1,4,1,6,1,1,1,244,60,3461,1353
4499941811,1,11,1,1,8,11,6,1,0,0,215,41,-1521,-2096,18,3,0,11,8,12,0,0,0,215,51,1521,2096
4471276142,1,11,3,1,9,7,14,1,0,0,199,38,1328,1043,16,0,0,7,9,7,0,0,0,188,56,-1328,-1043
4507014159,1,17,3,0,9,6,12,0,0,0,181,34,911,-276,20,5,1,6,9,4,1,0,0,182,50,-911,276
4495813537,1,16,4,1,8,4,9,0,1,0,233,55,2111,1390,16,6,0,4,8,5,1,0,0,228,71,-2111,-1390
4494408624,1,42,5,0,13,13,14,0,0,0,201,45,935,2197,13,3,1,13,13,14,0,0,0,179,32,-935,-2197
4521989550,0,13,2,0,4,10,2,0,0,0,214,40,-3032,-2816,37,3,1,10,4,11,1,1,0,215,52,3032,2816
4520787933,1,22,7,1,8,7,11,1,0,0,202,61,-425,-1057,17,8,0,7,8,6,0,0,0,264,54,425,1057
4458756399,1,24,6,0,10,8,7,0,0,0,240,52,2365,2052,41,2,1,8,10,8,0,0,0,211,40,-2365,-2052
4500392073,1,90,7,0,7,4,5,1,0,0,233,59,3140,3364,16,5,1,4,7,4,0,1,0,201,52,-3140,-3364
4517787854,1,15,4,0,5,5,6,0,0,0,215,43,-779,-1837,29,3,1,5,5,3,0,0,0,235,71,779,1837
4525240556,1,15,1,1,10,7,5,1,0,0,200,62,1690,1316,38,2,0,7,10,9,0,0,0,162,42,-1690,-1316
4516127508,1,39,3,0,6,2,6,1,1,0,188,68,1433,522,18,2,1,2,6,1,0,0,0,215,51,-1433,-522
4517940231,1,18,4,0,7,4,16,1,0,1,253,53,3466,1525,25,2,1,4,7,2,0,1,0,222,42,-3466,-1525
4503044010,1,21,2,1,10,4,14,1,1,0,212,42,1947,136,22,5,0,4,10,3,0,0,0,219,49,-1947,-136
4480429391,1,14,1,1,13,2,11,1,1,1,246,48,6624,4865,14,2,0,2,13,4,0,0,0,185,51,-6624,-4865
4503648979,1,20,5,1,8,2,7,1,0,0,194,55,2659,2757,39,2,0,2,8,2,0,0,0,201,37,-2659,-2757
4524341789,1,15,7,1,11,3,12,1,0,1,221,52,6275,4789,15,0,0,3,11,2,0,0,0,187,40,-6275,-4789
4521194149,1,18,3,1,9,6,6,1,1,0,208,68,1369,2756,19,3,0,6,9,7,0,0,0,216,48,-1369,-2756
4517064230,1,13,2,1,9,7,10,0,1,0,183,40,422,-308,15,2,0,7,9,6,1,0,0,200,64,-422,308
4521349358,0,12,1,0,4,7,4,0,0,0,216,56,-2281,-42,16,2,1,7,4,8,1,0,0,244,48,2281,42
4519052446,1,36,7,1,10,6,11,1,1,0,232,47,1722,1514,20,5,0,6,10,8,0,0,0,211,44,-1722,-1514
4473786370,0,19,4,0,4,4,6,1,0,0,186,71,-1595,-1648,21,1,1,4,4,4,0,0,0,253,64,1595,1648
4485591192,1,17,6,0,4,6,6,1,0,0,222,52,-730,-251,19,1,1,6,4,7,0,0,0,213,64,730,251
4509007045,1,23,4,1,8,9,9,0,1,0,212,52,-1168,-674,55,2,0,9,8,17,1,0,0,229,54,1168,674
4523507519,1,14,4,1,9,4,14,0,0,0,208,40,2546,1928,15,2,0,4,9,2,0,0,0,211,50,-2546,-1928
4459277927,0,35,1,0,5,6,6,0,0,0,228,44,-839,-833,16,4,1,6,5,3,1,1,0,239,88,839,833
4485957777,0,18,2,0,3,8,1,0,0,0,230,48,-2317,-1330,17,4,1,8,3,11,1,1,0,223,44,2317,1330
4461961055,0,20,6,1,6,5,7,0,1,0,216,44,-904,-178,86,6,0,5,6,4,0,0,0,257,47,904,178
4454039126,0,18,4,0,7,10,9,0,0,0,224,36,-673,568,44,6,1,10,7,13,1,0,0,199,42,673,-568
4480259472,1,34,18,1,9,4,9,1,0,0,239,68,4444,2813,39,1,0,4,9,3,0,0,0,209,48,-4444,-2813
4479666137,0,14,0,0,7,6,6,0,0,0,229,43,-1243,-604,67,1,1,6,7,15,0,0,0,194,56,1243,604
4513258080,1,14,5,1,5,9,5,0,1,0,218,39,-2078,-1506,20,5,0,9,5,6,0,0,0,205,51,2078,1506
4516357947,0,17,3,1,8,9,12,1,0,1,194,48,-952,-1337,19,1,0,9,8,7,0,1,0,214,55,952,1337
4503839400,0,18,1,0,5,9,4,0,0,0,195,56,-2132,-1088,17,3,1,9,5,7,0,0,0,215,42,2132,1088
4463214221,0,20,1,0,5,5,10,1,0,0,203,68,-1015,-1395,13,6,1,5,5,9,0,1,0,256,52,1015,1395
4489499692,0,19,3,1,7,4,8,0,1,0,204,44,517,585,16,3,0,4,7,4,1,0,0,234,60,-517,-585
4518416008,1,19,2,0,5,9,6,0,0,0,220,45,-2222,-1252,15,1,1,9,5,10,1,0,0,225,40,2222,1252
4525236524,1,14,2,0,5,6,3,1,0,0,216,52,-208,-353,14,4,1,6,5,5,0,0,0,221,48,208,353
4449091810,0,53,1,0,3,6,4,0,0,0,200,49,-2513,-3419,15,0,1,6,3,5,0,0,0,246,70,2513,3419
4495119818,1,18,1,1,4,4,9,0,1,0,215,57,-601,-1965,16,1,0,4,4,5,1,0,0,249,71,601,1965
4521615656,1,14,0,0,7,4,4,1,0,0,221,55,1753,2303,19,3,1,4,7,7,0,0,0,213,45,-1753,-2303
4522289326,0,13,2,1,2,3,1,1,0,0,202,55,-751,-1229,13,2,0,3,2,5,0,0,0,239,60,751,1229
4522419081,1,15,5,1,7,6,6,0,1,0,241,51,1430,107,18,2,0,6,7,7,1,0,0,173,54,-1430,-107
4524709324,1,16,1,1,5,6,5,1,0,0,228,43,-469,-1237,19,5,0,6,5,4,0,0,0,229,56,469,1237
4505305847,1,17,7,1,9,7,7,1,0,0,188,44,-1099,-1318,46,7,0,7,9,7,0,0,0,232,40,1099,1318
4463534767,1,16,2,0,12,5,12,0,0,1,200,64,5553,3915,16,2,1,5,12,4,1,0,0,149,46,-5553,-3915
4497843332,1,14,6,1,9,4,13,0,0,0,204,56,2091,1359,79,3,0,4,9,2,0,0,0,227,48,-2091,-1359
4500092661,0,17,4,0,4,8,5,1,0,0,228,59,-1951,-1575,19,4,1,8,4,6,0,0,0,236,42,1951,1575
4522839614,1,16,1,1,6,6,7,1,0,0,211,60,96,-24,15,2,0,6,6,5,0,0,0,203,48,-96,24
4520990343,0,18,2,0,9,6,9,0,0,0,219,43,1762,2377,16,2,1,6,9,7,0,1,0,202,40,-1762,-2377
4461377893,1,17,1,1,8,2,9,0,1,0,233,50,3082,1360,48,3,0,2,8,0,0,0,0,222,45,-3082,-1360
4514817366,1,66,6,1,9,3,17,1,0,0,189,40,2608,3387,25,1,0,3,9,5,0,0,0,172,43,-2608,-3387
4522792539,0,16,2,1,5,3,3,0,0,0,204,28,-1460,-2414,13,2,0,3,5,3,0,0,0,231,59,1460,2414
4521560262,1,17,1,1,11,3,11,1,0,0,232,49,3784,2577,15,1,0,3,11,3,0,0,0,209,57,-3784,-2577
4513629766,0,15,2,1,10,12,8,0,0,0,202,44,-2053,-1784,17,1,0,12,10,12,1,1,0,214,55,2053,1784
4475629470,0,14,3,0,4,7,4,0,0,0,198,41,-2020,-2716,18,2,1,7,4,2,0,0,0,246,55,2020,2716
4460560219,0,16,0,0,8,6,9,1,0,0,224,56,1137,-92,12,4,1,6,8,6,0,0,0,220,68,-1137,92
4522403826,0,16,3,1,6,8,11,0,0,0,204,34,-1561,-1578,17,1,0,8,6,9,0,0,0,213,48,1561,1578
4513255821,0,16,6,0,1,4,1,0,0,0,268,60,-598,-1285,17,3,1,4,1,6,1,1,0,238,78,598,1285
4517057084,0,14,0,0,7,9,8,0,0,0,181,36,-1829,-1668,14,2,1,9,7,10,1,0,0,212,52,1829,1668
4525066184,1,56,3,1,11,4,10,1,0,0,215,44,2036,1891,16,2,0,4,11,3,0,0,0,188,56,-2036,-1891
4482482069,1,12,0,1,8,10,9,1,0,0,203,43,-1381,-907,14,0,0,10,8,9,0,0,0,221,60,1381,907
4515777597,1,22,5,1,12,7,20,1,0,0,210,56,2247,1367,17,6,0,7,12,9,0,0,0,205,38,-2247,-1367
4523469931,1,13,3,1,5,5,5,1,0,0,227,62,-800,72,15,3,0,5,5,6,0,0,0,243,46,800,-72
4485800348,0,14,0,1,6,6,6,0,0,0,188,44,-826,-979,12,1,0,6,6,7,0,1,0,237,36,826,979
4450484115,1,17,3,1,11,3,9,1,0,0,204,55,4280,2681,17,1,0,3,11,2,0,0,0,202,48,-4280,-2681
4477885741,0,14,2,1,9,9,11,1,0,0,200,35,-973,-2691,17,2,0,9,9,12,0,0,0,214,54,973,2691
4520615634,1,37,2,1,8,4,11,1,0,0,206,71,1970,1999,14,2,0,4,8,4,0,0,0,234,43,-1970,-1999
4486662543,1,19,2,0,3,6,5,0,1,0,195,52,-1858,-1476,17,1,1,6,3,7,1,0,0,225,52,1858,1476
4378558412,0,16,3,0,8,11,9,0,0,0,201,40,-1867,-2002,15,5,1,11,8,11,1,0,0,190,52,1867,2002
4515245246,1,16,2,1,7,9,14,1,1,0,192,32,-684,-2401,13,2,0,9,7,16,0,0,0,187,54,684,2401
4489091340,1,18,3,1,4,9,6,0,0,0,225,44,-3056,-2938,43,5,0,9,4,8,1,0,0,221,68,3056,2938
4523527545,0,16,0,1,4,10,2,0,0,0,181,43,-4330,-4347,23,2,0,10,4,12,0,0,0,228,44,4330,4347
4491680252,1,16,4,0,11,13,6,0,0,0,178,50,-1348,105,19,2,1,13,11,10,1,0,0,210,50,1348,-105
4515671582,1,30,3,0,8,6,11,0,0,0,238,47,1800,713,12,2,1,6,8,9,1,0,0,192,48,-1800,-713
4513177860,0,16,1,1,6,5,8,0,0,0,222,50,509,595,14,4,0,5,6,1,1,0,0,231,56,-509,-595
4495407654,0,16,5,0,7,4,9,0,0,0,233,48,1883,973,16,2,1,4,7,4,0,0,0,212,62,-1883,-973
4525128614,0,24,2,1,8,8,9,0,0,0,209,44,894,-3,15,2,0,8,8,10,0,0,0,187,44,-894,3
4513317903,0,18,4,0,6,10,3,1,0,0,206,45,-3060,-2937,18,8,1,10,6,7,0,0,0,238,48,3060,2937
4467307786,0,16,2,0,7,9,8,0,0,0,188,39,-3370,-2779,20,2,1,9,7,7,0,1,0,250,52,3370,2779
4524750008,0,15,4,1,6,5,7,1,0,0,191,43,-452,-1060,16,5,0,5,6,5,0,0,0,206,56,452,1060
4517836612,1,14,4,1,8,5,8,1,0,0,253,52,1790,1764,25,1,0,5,8,4,0,0,0,237,47,-1790,-1764
4497823613,0,16,5,1,2,1,5,0,1,0,227,56,790,-1155,19,2,0,1,2,0,1,0,0,217,68,-790,1155
4517750444,1,18,3,1,7,5,8,1,0,0,215,64,545,411,16,1,0,5,7,1,0,1,1,218,44,-545,-411
4500140173,1,42,6,0,7,1,10,0,1,0,257,56,3518,2503,20,12,1,1,7,1,1,0,0,239,47,-3518,-2503
4498589837,1,16,2,1,5,4,5,1,1,0,226,64,780,523,32,2,0,4,5,5,0,0,0,226,52,-780,-523
4515298308,0,13,3,1,3,2,2,1,0,0,206,53,-758,-1310,31,2,0,2,3,2,0,0,0,249,57,758,1310
4521756971,1,55,5,1,17,6,26,0,0,0,194,51,4565,2632,23,5,0,6,17,6,1,0,0,202,32,-4565,-2632
4520706769,0,55,2,1,9,6,8,1,0,0,206,56,726,1104,15,3,0,6,9,5,0,0,0,229,52,-726,-1104
4522322962,0,14,1,1,4,4,3,0,0,0,207,44,-1254,-956,38,1,0,4,4,5,1,1,0,249,48,1254,956
4510687386,0,13,3,0,3,7,2,0,0,0,210,64,-1207,-218,22,1,1,7,3,7,0,0,0,215,44,1207,218
4518172684,0,31,1,1,3,4,4,0,1,1,263,52,1167,-1436,15,1,0,4,3,5,1,0,0,214,72,-1167,1436
4464183105,0,17,5,1,1,3,1,0,0,0,266,45,-179,-463,14,4,0,3,1,4,1,0,0,240,46,179,463
4456900643,0,29,5,1,10,4,9,0,1,0,206,44,2363,1314,15,3,0,4,10,3,0,0,0,226,59,-2363,-1314
4516791797,1,14,6,0,9,7,9,0,0,0,227,44,847,1606,19,0,1,7,9,9,0,0,0,226,60,-847,-1606
4455128161,1,18,2,1,13,2,16,1,0,0,240,40,5622,3964,13,3,0,2,13,4,0,0,0,203,64,-5622,-3964
4511208354,1,13,3,1,5,4,5,0,0,0,235,62,467,850,14,2,0,4,5,4,0,0,0,228,43,-467,-850
4505180174,0,19,1,1,7,7,8,1,0,0,200,55,-115,141,9,3,0,7,7,7,0,0,0,209,56,115,-141
4457518581,1,20,5,1,7,1,9,0,0,0,213,59,3512,2161,15,3,0,1,7,2,1,0,0,215,62,-3512,-2161
4522167652,0,18,0,0,3,6,4,0,0,0,204,48,-2845,-1461,18,2,1,6,3,5,1,0,0,208,55,2845,1461
4524923771,1,20,6,1,9,2,10,0,0,0,211,60,4076,2996,44,2,0,2,9,1,1,0,0,211,44,-4076,-2996
4523304085,1,20,3,1,6,9,6,1,1,0,195,48,-1806,-2407,21,4,0,9,6,11,0,0,0,228,58,1806,2407
4470749064,1,16,1,0,6,7,6,0,0,0,228,56,-216,301,13,2,1,7,6,6,0,0,0,233,44,216,-301
4523605131,0,14,4,1,11,5,8,0,1,0,192,44,1635,416,15,0,0,5,11,3,0,0,0,204,56,-1635,-416
4510700294,0,17,2,0,4,10,2,0,0,0,201,44,-3081,-1236,18,3,1,10,4,14,0,0,0,192,51,3081,1236
4515457790,1,32,0,1,4,1,3,0,0,0,241,60,2711,2693,122,1,0,1,4,1,0,0,0,211,55,-2711,-2693
4486240093,1,18,1,1,8,1,13,1,0,0,247,50,5354,4695,15,4,0,1,8,0,0,0,0,166,46,-5354,-4695
4503747242,0,18,1,0,4,5,4,0,0,0,212,43,-188,-535,18,4,1,5,4,5,0,0,0,232,48,188,535
4476477033,1,13,2,1,7,3,1,1,1,1,252,73,3983,3375,58,1,0,3,7,5,0,0,0,230,38,-3983,-3375
4518570301,1,17,2,1,2,4,4,0,1,0,251,64,-1185,-2402,21,2,0,4,2,8,1,0,0,267,62,1185,2402
4459757488,1,13,1,1,11,2,17,1,0,0,204,49,4260,1422,14,1,0,2,11,1,0,0,0,210,60,-4260,-1422
4506187431,1,18,0,0,3,3,2,0,0,0,269,64,835,1506,36,5,1,3,3,4,1,0,0,216,56,-835,-1506
4513970902,1,22,3,1,8,6,7,0,0,0,211,49,2879,2522,13,5,0,6,8,7,0,0,0,195,32,-2879,-2522
4461214115,1,12,1,1,6,8,5,0,0,0,203,65,-407,-1257,47,2,0,8,6,7,1,0,0,223,52,407,1257
4524840446,0,13,0,0,5,10,7,0,0,0,123,18,-5705,-5364,13,1,1,10,5,11,1,0,0,218,40,5705,5364
4497854220,0,17,2,0,9,5,12,1,0,0,221,40,1270,365,34,5,1,5,9,2,0,0,0,218,60,-1270,-365
4493955025,0,19,3,1,4,9,5,1,0,0,210,45,-3204,-779,10,5,0,9,4,16,0,1,0,216,36,3204,779
4492581081,0,15,0,0,4,7,4,0,0,0,184,32,-3927,-3207,14,2,1,7,4,4,0,1,1,262,46,3927,3207
